-0.20265,0.287866,0.0908719,0.0212954,-0.566654,-1.14907,0.422159,0.390075,-0.0964741,0.0136761,0.0261778,-0.35528,-0.0676331,-0.279763,-0.110439,0.0787882,-0.0723385,0.244786,0.182119,0.0314864,-0.0247477,0.363909,0.0541233,-0.0390444,-0.519144,-0.890716,0.394022,0.237034,-0.000711786,0.0238789,0.104281,-0.297488,-0.123773,-0.141367,0.0929258,0.234147,0.100399,0.0134274,0.158562,0.0517933,0.0937992,0.0914889,0.0718199,0.0190649,-0.349955,-0.819759,0.532954,0.0952565,-0.12315,0.139808,0.00302441,-0.0167748,0.0500189,0.0619564,0.115648,-0.0374636,-0.117815,0.130893,0.0348071,-0.0958692,-0.214433,0.122377,0.0724327,-0.087194,-0.377526,-0.659414,0.250112,0.179947,-0.101188,0.107209,0.0977544,0.136836,0.0274626,0.113603,-0.207071,-0.0314705,-0.0638115,0.166727,0.203326,-0.150935,-0.0120184,0.245802,-0.0398039,-0.291682,-0.411957,-0.702528,0.365486,0.229089,0.0326158,0.092048,0.123537,0.146362,-0.15734,0.0952894,-0.0450316,0.159246,-0.122424,0.193198,0.0292229,0.0362089,-0.404544,0.138766,0.0163146,-0.221614,-0.116325,-0.44112,0.271924,-0.104569,0.0438078,0.187122,-0.129298,0.326803,-0.0284204,0.0237961,-0.140861,0.0339262,0.111686,0.0715913,-0.0327425,0.18223,-0.203325,0.0913665,-0.0441289,-0.054364,-0.101208,-0.0980302,-0.00427567,0.0361119,-0.0570115,0.00494854,-0.140826,0.530274,0.15832,-0.157562,0.132251,0.0310862,-0.0313612,0.22132,0.1038,-0.00663424,-0.431491,-0.0568184,-0.121556,0.00581018,0.0612811,0.130574,0.153842,-0.17394,-0.113795,0.117263,0.100462,0.516568,0.189608,0.0213846,0.0165943,-0.078777,0.173961,-0.0226396,0.107615,0.0464309,
-0.0743891,0.364749,0.328952,-0.324301,-0.983679,-2.15402,0.745139,0.318624,-0.497981,0.436462,0.401026,-0.406207,-0.339806,0.0515326,-0.0325974,-0.136704,0.32113,0.492998,0.40161,0.0552859,-0.0425838,0.393282,0.0509364,-0.509581,-0.824052,-1.89898,1.14797,0.256418,-0.440024,0.597804,0.0515112,-0.154469,-0.381486,0.070844,0.108212,-0.0108303,0.115358,0.362456,0.415678,-0.120246,-0.180689,0.547331,0.0138329,-0.193748,-0.944104,-1.74565,0.866891,-0.0624311,-0.254562,0.0287967,0.136482,0.287339,0.245797,-0.0740961,-0.0134415,0.0626447,-0.0117834,0.249071,0.351203,0.15347,-0.219043,0.40122,0.112242,-0.239817,-0.458884,-1.18734,0.73459,-0.103583,-0.0224869,0.132375,-0.0907394,0.268653,-0.101829,0.0992427,-0.0636797,-0.0053693,0.0677747,0.404798,0.0893581,0.0382287,-0.179139,0.326034,0.186452,-0.276733,-0.363265,-1.16591,0.510964,-0.0783779,-0.658896,0.315751,0.15955,0.223632,0.270759,0.0609526,-0.0859019,-0.10795,0.166001,0.217938,0.298329,-0.147991,-0.497349,0.246018,-0.0104406,-0.226322,-0.411207,-1.00933,0.592335,-0.164175,-0.0423678,0.0443393,0.192348,0.537102,0.33329,-0.087037,0.061879,-0.0046983,0.134092,0.380294,-0.0625389,-0.150327,-0.251761,0.358047,0.240094,-0.140725,-0.33298,-0.658592,0.583504,-0.441807,-0.117023,-0.0802772,-0.0967636,0.3445,0.336425,-0.0120597,-0.222133,-0.186507,0.242357,0.239208,0.0143086,-0.0252527,-0.278589,0.158428,-0.0417576,-0.0298763,-0.137932,-0.434567,0.230931,-0.594209,-0.31408,0.202443,-0.184242,0.605714,0.158726,-0.0879026,0.278536,-0.0716373,0.26934,0.0607702,0.0991739,0.0391962,
0.0186254,-0.141728,-0.0537345,-0.22305,0.113502,-0.0476909,-0.238771,-0.189836,-0.0693932,0.064711,-0.0811941,-0.0148218,-0.0160332,0.143219,-0.113328,-0.0983507,-0.0151991,-0.140075,-0.0998811,0.00564342,0.0409459,-0.0785948,-0.124492,0.0963322,0.0675414,0.0201217,-0.118514,-0.0735829,-0.240346,-0.0835975,-0.0837364,0.177004,-0.2731,0.0200047,-0.030141,-0.235745,0.138942,-0.0581169,0.0893214,-0.0905164,0.00671681,-0.0368679,-0.100846,-0.243802,0.0900529,0.070715,0.0780152,-0.0912937,-0.0595389,-0.0702933,0.0333871,0.0896994,-0.0986017,-0.0435716,-0.0825321,-0.163812,0.234647,-0.0504707,0.0355749,0.284604,-0.0208345,-0.0866515,-0.254204,0.0520159,-0.0912318,0.139422,0.0463533,0.0833155,-0.217914,0.212512,0.0405356,0.0901597,0.0211821,-0.00600895,0.284962,0.0621428,-0.0279244,0.0458578,0.087769,-0.0541727,0.0228305,-0.13708,0.110787,-0.152917,0.00823065,0.213345,-0.16663,-0.153149,-0.100264,0.00470418,-0.0198087,0.0364994,-0.022939,-0.102849,-0.0504809,-0.188629,0.0981645,-0.0978147,0.0418624,-0.189341,0.0608686,-0.276154,-0.216359,0.000500191,-0.0337783,0.137104,-0.0654993,-0.196013,-0.0887118,0.0273362,0.0484293,0.0354738,-0.0616986,0.195527,-0.135859,0.341339,0.193381,-0.244143,-0.0213034,-0.163391,-0.166436,-0.176061,0.0327837,-0.188467,-0.0628437,0.0899876,0.0559995,-0.0130572,0.227629,-0.0575184,-0.111889,0.13255,0.266354,0.021161,0.0224222,-0.0376334,0.12192,-0.110356,-0.0532901,-0.176023,-0.108556,-0.113698,0.0251771,-0.152987,0.0446295,-0.0413945,-0.190008,-0.163266,0.0289214,-0.0675923,-0.0292921,-0.0834228,-0.137397,-0.00189176,-0.0301138,-0.0921972,0.0694592,-0.109737,0.157902,-0.00714007,
-0.0955041,0.0501688,-0.0140338,0.110947,-0.00399399,-0.0507738,0.0664179,0.162446,-0.0210127,0.0107824,-0.0290801,0.0613137,-0.0144258,-0.0456525,-0.0198933,0.147211,-0.0671082,-0.104385,-0.140963,-0.0521498,0.0718026,0.0200733,-0.0366435,0.0902297,-0.0619172,-0.110752,0.0199625,-0.0450301,-0.128102,-0.0563388,-0.129474,0.0729571,-0.260083,-0.193316,0.0580043,0.172213,-0.0802251,-0.0572904,-0.0900017,-0.00900169,-0.0694553,-0.0703746,0.0881705,0.206682,-0.0754643,0.0238004,0.0352697,0.209209,-0.191968,-0.165853,0.020265,-0.0736926,0.0697767,0.0760531,-0.165288,-0.0209008,-0.0185942,-0.202272,0.0702032,0.0570484,-0.113539,-0.038531,-0.00967077,0.0139161,0.0153915,0.0168676,0.000175117,-0.151045,-0.274064,0.123887,0.0618919,0.0616889,0.0616182,0.1371,0.0637258,-0.0836876,-0.00804072,-0.069344,0.129926,0.0264457,-0.00185119,-0.0444459,-0.149737,0.0308539,0.0123728,-0.180647,-0.079613,-0.0204911,-0.164718,-0.0387323,0.192047,-0.00610357,0.0498285,-0.246831,0.0961668,0.0620784,-0.00743104,-0.0519857,0.0392857,0.0759482,-0.0534025,-0.0940264,0.00257517,0.0596037,-0.118788,-0.174834,-0.06589,0.146471,0.0853107,0.0127856,-0.0197835,-0.0294499,-0.222157,0.0371703,-0.0487324,-0.00215111,-0.107072,0.123216,0.0709537,-0.013528,0.00366713,-0.276736,-0.0385418,0.110066,0.0712662,-0.13755,-0.0223591,-0.231378,-0.0715062,0.230681,0.0651575,-0.0431716,-0.0793687,0.083256,-0.183216,-0.0388613,0.114146,-0.089331,0.0915579,0.127474,-0.113894,-0.128447,-0.124163,-0.00515366,-0.0233346,0.0610513,-0.0337791,-0.165905,0.0281033,0.0367695,-0.138341,-0.051001,-0.0400817,0.136509,-0.0412219,0.0458617,-0.0979738,0.056054,0.198236,0.0428283,
-0.1661,-0.0725022,0.0720396,-0.00365736,-0.0479744,0.14559,-0.00209886,-0.0433664,-0.213124,0.0256781,-0.0382209,0.0166742,-0.0398598,0.0213805,-0.00476487,-0.153218,0.0600886,-0.146354,-0.294097,0.0664883,0.0296372,-0.05438,-0.160977,0.0776057,0.0395302,-0.0129798,-0.237631,0.0312395,0.00285699,0.0364858,-0.0502131,0.141906,0.0145185,-0.0831713,-0.0324828,-0.00743907,0.210394,0.0254051,-0.063645,0.021785,0.336191,-0.0364243,-0.18484,0.0359664,0.010643,-0.068448,-0.340722,0.25949,-0.0255188,0.202004,0.0919882,-0.0514267,0.135875,0.0143832,0.00107394,-0.229474,-0.195235,0.217041,-3.27975e-05,0.0537322,0.000592886,-0.138808,-0.0788089,-0.0986314,0.1177,0.111209,-0.189258,-0.0793038,-0.0408999,0.00723283,0.0398516,-0.0538238,0.149556,0.0955237,0.104218,0.096715,-0.163318,0.0420565,0.0034126,-0.0533971,0.0209726,-0.189905,0.159826,-0.0609801,0.340821,-0.0461469,-0.141536,0.188447,0.0695875,0.137677,-0.207878,-0.00523741,0.125871,-0.0231139,-0.233749,-0.196003,0.199847,-0.0128524,0.0987027,0.0493007,0.225023,0.144206,-0.234784,0.0492192,0.0913383,0.120823,0.0717751,0.0948682,-0.106405,0.0235497,-0.0969332,0.0891693,0.0357725,0.0854333,0.129688,0.00361213,-0.109597,-0.138827,-0.0452027,0.0651799,-0.0115406,-0.033669,-0.0723295,0.0227612,0.0819373,-0.143889,-0.170703,0.117093,-0.00411669,0.105972,-0.175275,0.086918,-0.0370899,0.125874,0.0784129,-0.290567,-0.0684774,0.0640621,-0.0893133,0.0931817,0.104721,-0.13056,-0.233253,-0.198234,-0.0404125,-0.0570414,0.0301512,0.0977288,-0.0669651,0.0490843,0.059287,0.111725,0.049261,-0.0371277,-0.25776,-0.0729286,0.00513945,0.0926618,0.064168,-0.157888,
-0.136179,-0.0519961,0.0241513,-0.101684,-0.154195,-0.279936,0.0748048,-0.0408277,-0.121524,-0.0625645,0.151828,0.0554451,-0.0935677,0.108715,-0.200012,-0.0399826,0.128134,-0.0962097,-0.00915591,0.192245,-0.135706,-0.199954,-0.135527,-0.156533,-0.06082,-0.230964,0.203934,-0.161216,0.186305,-0.117578,0.0886049,0.178587,-0.09736,-0.0425713,0.0638683,0.1246,-0.0784756,-0.197538,0.184015,0.0141791,-0.166886,0.0609697,0.106059,0.0877954,-0.138718,-0.066688,0.0986728,-0.0252658,-0.0759673,0.00749714,-0.00882547,-0.0637186,0.128571,0.0671229,0.0997017,0.0390909,-0.0444233,-0.100949,-0.0702406,-0.016635,0.00216517,-0.1601,0.0341941,0.0439636,0.0360749,-0.251743,-0.062989,-0.0756395,-0.00479342,-0.025533,0.259739,0.0237301,-0.016706,-0.0814744,0.0399463,-0.0919897,-0.336872,-0.307661,0.146466,0.0425553,-0.267597,-0.00900843,-0.123813,0.00720192,-0.115444,-0.220836,0.256749,-0.106935,-0.314786,-0.215168,0.110327,-0.013133,-0.0147537,-0.192178,-0.0271856,-0.193536,-0.016816,-0.188093,0.0535239,0.0125315,-0.100599,-0.0168813,-0.106067,-0.0105734,-0.0734144,-0.0463314,-0.0370133,-0.149357,0.0481393,0.134047,-0.0194541,-0.167543,-0.126946,-0.0301191,-0.0255711,0.166211,-0.178478,-0.242798,0.0138362,0.119686,-0.103506,0.0487012,0.0152356,0.158201,-0.117701,0.072332,-0.0358222,0.241355,-0.0440988,0.13567,0.0845895,-0.131042,-0.00613265,0.0927138,-0.118713,-0.199504,0.0122117,-0.254026,-0.139854,0.0526233,-0.148378,-0.347286,-0.0810322,-0.0261639,-0.28913,-0.215643,0.013308,0.0918187,-0.0286922,0.0877784,-0.0577979,0.223174,0.21946,-0.0146278,0.136525,0.19891,-0.0346335,-0.276669,-0.0570896,0.000254851,
-0.0845881,0.204551,-0.0294906,0.0513811,-0.0862832,-0.133461,-0.0251356,-0.0984404,0.0234015,-0.213815,0.0312952,0.090543,0.043951,-0.0404895,-0.0278266,0.176762,0.0336822,-0.0739777,0.0173183,-0.239951,-0.000747493,-0.0719721,-0.119217,-0.1712,0.0885694,-0.0981211,-0.172704,-0.0506264,-0.048319,-0.174576,0.0459089,0.165854,0.142884,0.0648865,-0.159805,0.0563185,0.0204614,-0.0503231,-0.236071,-0.039416,0.0663511,0.0376859,0.0661944,0.196782,-0.0190826,-0.0496143,-0.115986,-0.10271,-0.0790448,0.0492368,-0.192518,0.0583826,-0.0633772,0.110922,0.0611964,-0.137169,-0.0560553,-0.104039,0.262491,-0.0933723,0.036354,-0.22042,0.073983,-0.151926,0.0299726,0.0667335,-0.184213,-0.0271058,0.00217075,-0.197465,0.0407486,0.0190153,-0.0658527,-0.175692,0.038017,-0.26091,-0.305083,0.121105,0.0597433,0.0648685,-0.0693354,-0.0105449,-0.117605,-0.0792279,-0.123768,-0.0380288,-0.0184062,-0.0383774,0.39824,-0.287761,0.120312,-0.00456449,-0.0781667,0.0604251,0.0214313,-0.0559677,0.14951,0.144883,0.343251,-0.0103926,-0.0901363,-0.095116,0.0117289,0.183137,-0.0946614,0.0370566,0.0021134,-0.117534,-0.187318,0.281461,-0.027969,-0.0182461,-0.0720165,-0.024418,-0.0481255,0.174465,-0.0462098,0.0989038,0.0549029,-0.0728292,-0.0898815,-0.160212,-0.0134263,0.0783184,-0.0218773,-0.200525,0.0622567,-0.179292,0.0725046,-0.0852375,-0.215255,-0.0798681,-0.155602,0.071601,-0.188585,-0.130434,-0.0784501,0.0877057,-0.12689,-0.04814,-0.0342845,0.147056,-0.0907623,-0.0529527,-0.000231435,0.018156,0.223628,0.119665,0.0931093,0.0451638,-0.00799468,0.0225469,-0.197346,0.120649,0.099019,-0.209059,-0.109714,-0.24048,0.0165599,-0.149783,
-0.0089497,-0.0443329,-0.071631,0.0305071,0.090323,-0.0941206,-0.220158,-0.0335706,0.0275792,-0.10906,0.0569029,0.0450604,-0.0539207,-0.0976363,0.08649,-0.0267547,0.105899,0.0336176,-0.224335,-0.138481,0.0851446,-0.0786185,-0.118429,0.132693,-0.138029,-0.127669,0.00953913,0.0115058,-0.19324,-0.0176149,0.128152,-0.118591,-0.155842,0.0187763,0.182498,-0.0420035,-0.100193,0.0724342,0.0928291,-0.0453191,-0.0239628,-0.0408888,-0.0603117,-0.151288,0.0446715,0.0958497,-0.344619,-0.134594,0.205302,-0.126497,-0.0458794,0.18636,0.0264899,-0.0832562,0.155156,0.0634479,0.0626587,0.0656938,0.0482525,0.00176851,-0.0674696,0.0911793,-0.0086499,0.0120049,-0.0182457,0.207025,-0.276744,-0.0116316,-0.0953918,0.0846157,-0.0407671,0.0144321,-0.205288,-0.038024,-0.0332379,0.048636,-0.092012,0.057838,-0.0322144,-0.0681704,-0.0469697,0.075101,0.0782151,-0.00104296,-0.0301522,-0.0564102,-0.108026,-0.0560168,0.383369,-0.168123,0.132789,0.0999284,0.145731,-0.00514808,0.0507732,-0.0749228,0.175915,-0.0170019,-0.0533141,0.0982995,0.143104,-0.063844,-0.0899391,0.0576211,-0.0906567,-0.0706456,-0.338151,-0.0772279,0.215487,-0.0535914,-0.121043,0.0804696,-0.237242,0.0893626,-0.104726,0.052212,-0.150074,0.0773923,0.0929659,0.014903,0.113842,-0.0404317,-0.0353713,0.0229636,0.0477698,-0.101937,0.0466733,0.00690802,-0.0470872,-0.29437,0.0379335,0.0302005,-0.0740199,0.0412548,0.041639,-0.0402149,0.107555,0.111971,0.267296,0.0873272,-0.285118,-0.0458242,-0.134279,-0.127577,-0.129692,0.10418,0.0110748,0.132059,-0.190181,0.112998,-0.136526,0.0278577,-0.196892,0.00185017,0.0658921,-0.0680907,0.0821556,-0.0376129,-0.00266966,-0.0130009,
0.120265,0.0848907,0.0181111,-0.0871305,-0.336038,-0.151659,0.0372008,0.120335,0.0251702,0.0336995,0.0431111,-0.0570952,-0.0802741,-0.0328036,-0.0479622,-0.0762534,-0.07523,-0.0219737,0.0589322,0.104568,0.0278317,0.0208394,-0.202797,0.100515,-0.0747554,-0.0119923,0.117417,0.272296,-0.0787509,0.0778053,-0.0583105,-0.0759786,0.133343,0.226962,0.0576656,-0.016008,-0.0212599,-0.215567,-0.209264,0.1083,-0.142033,0.00239756,0.0264632,-0.0106658,0.145656,-0.190245,-0.0634361,0.102959,-0.221886,-0.113844,0.070628,0.0322786,-0.0457474,0.0257406,-0.0217103,-0.0652121,0.0850852,0.0982374,-0.0433348,-0.130655,0.0422237,0.141894,-0.197157,-0.00167557,-0.0742955,-0.233136,0.09769,0.0473972,0.118469,0.158143,-0.0302797,-0.107655,-0.0368566,0.0290089,0.0473271,0.0116265,0.0794962,-0.222553,-0.074875,0.125889,0.0825679,0.17648,-0.0344122,-0.0524849,0.0248094,-0.0992283,0.0548674,0.00976226,0.0654788,0.0667383,0.125429,0.0216038,-0.0664485,-0.0241575,0.112052,0.138489,-0.0846897,-0.0602135,-0.0444072,-0.167958,-0.00690634,-0.0450096,-0.0375743,-0.178246,0.0280053,-0.14931,-0.0809245,0.039181,-0.0419468,0.0317803,0.0462153,0.00480866,-0.0490749,-0.0600665,0.0657386,-0.0587373,0.0404218,-0.0753609,-0.106027,-0.0407137,0.0369112,0.0192083,-0.174263,0.00334794,-0.0616062,0.0491726,0.0967974,-0.136769,-0.128578,-0.00960068,-0.0547885,0.216341,0.0571571,-0.0771454,-0.0361739,0.0835087,-0.191493,0.1126,0.141378,-0.234868,-0.0992439,-0.119243,0.0478484,-0.0630345,0.332174,0.121951,-0.092372,0.298881,-0.28929,0.0380337,0.0186281,0.0384514,0.0371083,-0.0586459,0.208594,-0.163574,-0.166608,-0.160571,-0.135869,-0.167769,
-0.049009,0.130764,0.246929,-0.121386,-0.122892,-0.233268,0.44683,-0.0248569,-0.296937,-0.069232,0.0134096,0.109746,-0.0789838,0.10244,-0.01436,0.137175,-0.0225383,-0.0809415,0.174241,-0.000290679,0.0158746,0.196322,-0.0910863,-0.12507,0.0144559,-0.164183,0.131654,0.0594373,-0.100019,0.192295,0.0702323,-0.0911688,0.0973412,0.00179189,0.0143204,-0.0257073,-0.0100192,0.110805,0.0200847,0.166758,0.0356003,0.0539057,-0.131269,-0.077827,-0.19942,-0.392741,0.0794816,-0.0333434,-0.00511543,0.0242617,0.0302793,-0.146231,0.155428,0.00473981,-0.163236,-0.126594,-0.0306803,-0.13673,0.00514134,-0.00473536,0.0838623,-0.0433434,-0.0944641,-0.143795,0.121163,-0.0610186,0.0106322,0.0706675,0.0559303,-0.158859,0.0898959,-0.172996,0.0286468,0.0531402,0.160556,0.0434657,-0.0853147,0.0253331,-0.0304044,0.0124051,-0.0871509,0.0499224,0.0361876,-0.100891,-0.172478,-0.333656,0.285267,0.203764,-0.0239793,0.125418,0.070968,-0.00499609,-0.0478196,0.135701,0.0626665,-0.134673,-0.0182579,0.00382357,0.164028,0.179972,-0.00839662,-0.0803634,0.032509,-0.0303169,-0.177651,-0.190056,0.0891677,-0.0961202,-0.0559113,0.145658,-0.0177536,0.210481,0.102018,-0.0562193,0.053521,-0.0356252,-0.0329736,0.0753514,0.0480874,-0.010889,-0.0234444,0.174302,0.0579689,-0.00770588,-0.129325,-0.0405575,0.0265468,-0.140517,0.082561,0.14601,-0.041177,0.0821638,-0.0691469,0.0506701,-0.0114398,0.115846,0.0390848,-0.0441583,0.0411459,-0.0421652,-0.16225,0.0264646,-0.0394488,0.0449392,-0.0790622,0.0379273,0.0951944,0.00336351,0.11612,-0.105799,-0.0760197,0.046058,0.077048,-0.0045601,0.136076,-0.16032,0.0454718,-0.0998063,-0.0516361,0.202142,
